-0.0476004,-1.7762129,5.2287711
-0.2204383,-1.6764398,5.2076879
-0.3908797,-1.5727759,5.1866601
-0.5589537,-1.4651594,5.1657121
-0.7245309,-1.3536239,5.1448442
-0.8873819,-1.2382826,5.1240534
-1.0473674,-1.1192021,5.1033499
-1.2045707,-0.9962808,5.0827788
-1.3588874,-0.8695520,5.0623848
-1.5100267,-0.7392197,5.0421863
-1.6578784,-0.6053595,5.0222316
-1.8023842,-0.4680080,5.0025918
-1.9437654,-0.3269198,4.9835134
-2.0815759,-0.1825151,4.9649865
-2.2157583,-0.0348519,4.9471078
-2.3462146,0.1159394,4.9336838
